"num";"date";"year";"title";"url";"tag";"speaker";"content"
"112";"12 студзеня 2026";"2026";"Аб сустрэчы Пасла Беларусі А.Глаза са Старшынёй Вышэйшага выбарчага савета Турцыі";"https://www.mfa.gov.by/be/press/news_mfa/a27584d084aad883.html";"";"";""
"113";"12 студзеня 2026";"2026";"Аб спачуванні намесніка Міністра Я.Шэстакова ў сувязі з ахвярамі ў выніку атакі супраць Венесуэлы";"https://www.mfa.gov.by/be/press/news_mfa/d65b93599b3769ca.html";"";"";""
"114";"12 студзеня 2026";"2026";"Аб сустрэчы Пасла Беларусі Ю.Амбразевіча з Папам Рымскім";"https://www.mfa.gov.by/be/press/news_mfa/b18bec7435685920.html";"";"";""
"115";"09 студзеня 2026";"2026";"Аб сустрэчы Пасла Беларусі С.Чапурнога з намеснікам Старшыні Кабінета Міністраў Туркменістана";"https://www.mfa.gov.by/be/press/news_mfa/cc36fece1a0f2267.html";"";"";""
"116";"08 студзеня 2026";"2026";"Аб сустрэчы Пасла Беларусі С.Чапурнога з намеснікам Старшыні Кабінета міністраў Туркменістана";"https://www.mfa.gov.by/be/press/news_mfa/ca0143b3105f9888.html";"";"";""
"117";"08 студзеня 2026";"2026";"Аб сустрэчы Пасла Беларусі Я.Сабалеўскага з Першым намеснікам Міністра інвестыцый і знешняга гандлю Егіпта";"https://www.mfa.gov.by/be/press/news_mfa/bd6f4acc236513ef.html";"";"";""
"118";"06 студзеня 2026";"2026";"Аб сустрэчы Пасла Беларусі Д.Піневіча з намеснікам Міністра замежных спраў Азербайджана";"https://www.mfa.gov.by/be/press/news_mfa/eb550c53e3f941aa.html";"";"";""
"119";"06 студзеня 2026";"2026";"Аб тэлефоннай размове Міністра замежных спраў Беларусі М.Рыжанкова з Міністрам замежных спраў Кыргызстана";"https://www.mfa.gov.by/be/press/news_mfa/ecca63e564cbcdd5.html";"";"";""
"120";"05 студзеня 2026";"2026";"Аб Спецыяльным камюніке аб асуджэнні акта агрэсіі супраць Баліварыянскай Рэспублікі Венесуэла і выкраданні яе кіраўніка дзяржавы і ўрада";"https://www.mfa.gov.by/be/press/news_mfa/e0a03b334c90dda6.html";"";"";""
"121";"03 студзеня 2026";"2026";"Аб тэлефоннай размове Міністра замежных спраў Беларусі М.Рыжанкова з кіраўніком МЗС Расіі";"https://www.mfa.gov.by/be/press/news_mfa/e4c4069d7f849017.html";"";"";""
"122";"03 студзеня 2026";"2026";"Аб тэлефоннай размове Міністра замежных спраў Беларусі М.Рыжанкова з кіраўніком МЗС Венесуэлы";"https://www.mfa.gov.by/be/press/news_mfa/ee963d3ee1350612.html";"";"";""
"123";"03 студзеня 2026";"2026";"Заява МЗС Беларусі ў сувязі з узброенай агрэсіяй супраць Венесуэлы";"https://www.mfa.gov.by/be/press/news_mfa/a17471fe69402acb.html";"";"";""
"124";"01 студзеня 2026";"2026";"Заява МЗС Беларусі ў сувязі з чалавечымі ахвярамі на пажары ў Кран-Мантана";"https://www.mfa.gov.by/be/press/news_mfa/c1d4db4eaeaacc30.html";"";"";""
"125";"30 снежня 2025";"2025";"Аб сустрэчы Пасла Беларусі А.Багданава з Міністрам замежных спраў Казахстана";"https://www.mfa.gov.by/be/press/news_mfa/bf2598295996e667.html";"";"";""
"126";"30 снежня 2025";"2025";"Аб сустрэчы Пасла Беларусі Д.Кальцова з намеснікам Міністра дарог і гарадскога развіцця Ірана";"https://www.mfa.gov.by/be/press/news_mfa/d5d17521e057d7b0.html";"";"";""
"127";"30 снежня 2025";"2025";"Заява Міністэрства замежных спраў Беларусі ў сувязі з сітуацыяй вакол Тайваня";"https://www.mfa.gov.by/be/press/news_mfa/eaae980efce6e132.html";"";"";""
"128";"29 снежня 2025";"2025";"Аб падпісанні Рамачнай праграмы супрацоўніцтва Рэспублікі Беларусь і ААН у галіне ўстойлівага развіцця на 2026–2030 гады";"https://www.mfa.gov.by/be/press/news_mfa/c7132506a787002c.html";"";"";""
"129";"29 снежня 2025";"2025";"Аб удзеле намесніка Міністра замежных спраў Беларусі І.Сякрэты у мерапрыемстве,  прысвечаным уключэнню &laquo;Неглюбскай тэкстыльнай традыцыі&raquo; ў спіс ЮНЕСКА";"https://www.mfa.gov.by/be/press/news_mfa/ce4bcba2924a1e0f.html";"";"";""
"130";"24 снежня 2025";"2025";"Аб сустрэчы Часовага паверанага ў справах Беларусі А.Малафея з Дзяржаўным міністрам знешняга гандлю Катара";"https://www.mfa.gov.by/be/press/news_mfa/fe00c6567036b21a.html";"";"";""
"131";"22 снежня 2025";"2025";"Аб сустрэчы Пасла Беларусі Я.Сабалеўскага з Міністрам інвестыцый і знешняга гандлю Егіпта";"https://www.mfa.gov.by/be/press/news_mfa/dcbc45e9a93f4012.html";"";"";""
"132";"20 снежня 2025";"2025";"Аб сустрэчы Міністра замежных спраў Беларусі М.Рыжанкова з кіраўніцтвам Нацыянальнага музея Амана";"https://www.mfa.gov.by/be/press/news_mfa/ea80a9884b73e945.html";"";"";""
"133";"19 снежня 2025";"2025";"Аб тэлефоннай размове Міністра замежных спраў Беларусі М.Рыжанкова з кіраўніком МЗС Венесуэлы";"https://www.mfa.gov.by/be/press/news_mfa/e1fa756619ef853f.html";"";"";""
"134";"18 снежня 2025";"2025";"Аб сустрэчы Міністра замежных спраў Беларусі М.Рыжанкова са Спецыяльным дакладчыкам ААН па правах чалавека";"https://www.mfa.gov.by/be/press/news_mfa/b0f787548c79b57b.html";"";"";""
"135";"18 снежня 2025";"2025";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі І.Сякрэты са Спецыяльным дакладчыкам ААН па правах чалавека";"https://www.mfa.gov.by/be/press/news_mfa/d558d35c44afb519.html";"";"";""
"136";"18 снежня 2025";"2025";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі І.Сякрэты з Прадстаўніком ЮНІСЕФ у Беларусі";"https://www.mfa.gov.by/be/press/news_mfa/ff71a07d48e8025e.html";"";"";""
"137";"17 снежня 2025";"2025";"Аб сустрэчы Міністра замежных спраў Беларусі М.Рыжанкова з памочнікам Міністра замежных спраў Кітая";"https://www.mfa.gov.by/be/press/news_mfa/ac86eecbe0d02ebe.html";"";"";""
"138";"17 снежня 2025";"2025";"Аб беларуска-кітайскіх кансультацыях паміж МЗС";"https://www.mfa.gov.by/be/press/news_mfa/e4c3c1f7c394785a.html";"";"";""
"139";"17 снежня 2025";"2025";"Аб сустрэчы Пасла Беларусі Д.Дзеравінскага з Міністрам транспарту Венесуэлы";"https://www.mfa.gov.by/be/press/news_mfa/d0a6c091c31ec43b.html";"";"";""
"140";"17 снежня 2025";"2025";"Аб сустрэчы Пасла Беларусі В.Барчука з Міністрам турызму Кубы";"https://www.mfa.gov.by/be/press/news_mfa/bca71251be73e250.html";"";"";""
"141";"16 снежня 2025";"2025";"Аб беларуска-расійскіх кансультацыях па еўразійскай бяспецы";"https://www.mfa.gov.by/be/press/news_mfa/f24c3b27fbf09ef1.html";"";"";""
"142";"16 снежня 2025";"2025";"Аб удзеле Першага намесніка Міністра замежных спраў С.Лукашэвіча ў Беларуска-Афрыканскім дзелавым форуме ў Маскве";"https://www.mfa.gov.by/be/press/news_mfa/a358e4d5aadecc56.html";"";"";""
"143";"16 снежня 2025";"2025";"Каментар прэс-сакратара МЗС Беларусі Р.Варанкова ў сувязі з інфармацыяй, якая з'явілася ў СМІ, адносна гатоўнасці літоўскага боку да дыялогу на ўзроўні пасла па адмысловых даручэннях";"https://www.mfa.gov.by/be/press/news_mfa/fb9208258d4742fa.html";"";"";""
"144";"15 снежня 2025";"2025";"Аб візіце Першага намесніка Міністра замежных спраў С.Лукашэвіча ў Расійскую Федэрацыю";"https://www.mfa.gov.by/be/press/news_mfa/b8a72d59c480b208.html";"";"";""
"145";"15 снежня 2025";"2025";"Аб сустрэчы Міністра замежных спраў Беларусі М.Рыжанкова з Міністрам замежных спраў Ірана";"https://www.mfa.gov.by/be/press/news_mfa/da1a12a3b66a3a29.html";"";"";""
"146";"15 снежня 2025";"2025";"Стэнаграма падыходу да прэсы Міністра замежных спраў Беларусі М.Рыжанкова па выніках перамоў з кіраўніком МЗС Ірана (15 снежня 2025 г., г.Мінск)";"https://www.mfa.gov.by/be/press/news_mfa/a33b901645531623.html";"";"";""
